dataset	popname	contin	complex	latit	longit	coord	locus	allele_v2	allele_v3	allele.freq	allele.count	gametes
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	0801	08:01	0.06962	11	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	1302	13:02	0.06329	10	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	1402	14:02	0.01899	3	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	1501	15:01	0.03797	6	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	1508	15:08	0.00633	1	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	1801	18:01	0.11392	18	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	2703	27:03	0.01266	2	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3501	35:01	0.10127	16	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3502	35:02	0.02532	4	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3503	35:03	0.08861	14	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3508	35:08	0.01899	3	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3701	37:01	0.01266	2	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3801	38:01	0.03797	6	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3901	39:01	0.01899	3	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	3904	39:04	0.00633	1	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	4001	40:01	0.01266	2	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	4402	44:02	0.03165	5	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	4403	44:03	0.01899	3	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	4701	47:01	0.00633	1	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	4901	49:01	0.01899	3	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	5001	50:01	0.03797	6	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	5101	51:01	0.15823	25	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	5201	52:01	0.00633	1	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	5301	53:01	0.01266	2	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	5501	55:01	0.02532	4	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	B	7802	78:02	0.00633	1	158
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	0101	01:01	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	0201	02:01	0.1875	30	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	0301	03:01	0.09375	15	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	0401	04:01	0.3	48	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	0402	04:02	0.1	16	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	0501	05:01	0.0625	10	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	1901	19:01	0.01875	3	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	0901	09:01	0.09375	15	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	1301	13:01	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	1001	10:01	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	1501	15:01	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	1701	17:01	0.06875	11	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	2701	27:01	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DPB1	3301	33:01	0.0375	6	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQA1	0101	01:01	0.11875	19	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQA1	0102	01:02	0.13125	21	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQA1	0103	01:03	0.1625	26	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQA1	0201	02:01	0.09375	15	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQA1	0301	03:01	0.08125	13	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQA1	0401	04:01	0.075	12	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQA1	0501	05:01	0.3375	54	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0201	02:01	0.15	24	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0301	03:01	0.23125	37	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0302	03:02	0.08125	13	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0401	04:01	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0402	04:02	0.06875	11	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0501	05:01	0.16875	27	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0502	05:02	0.0625	10	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0602	06:02	0.08125	13	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0603	06:03	0.14375	23	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DQB1	0604	06:04	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0101	01:01	0.0375	6	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0102	01:02	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0301	03:01	0.0875	14	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0304	03:04	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0305	03:05	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0401	04:01	0.01875	3	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0402	04:02	0.025	4	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0403	04:03	0.01875	3	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0404	04:04	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0405	04:05	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0701	07:01	0.09375	15	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0801	08:01	0.04375	7	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0802	08:02	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0803	08:03	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	0812	08:12	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1101	11:01	0.16875	27	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1102	11:02	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1104	11:04	0.01875	3	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1106	11:06	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1117	11:17	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1118	11:18	0.01875	3	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1201	12:01	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1301	13:01	0.125	20	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1302	13:02	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1308	13:08	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1309	13:09	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1315	13:15	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1320	13:20	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1327	13:27	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1401	14:01	0.05	8	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1404	14:04	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1409	14:09	0.0125	2	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1421	14:21	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1501	15:01	0.05625	9	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1502	15:02	0.00625	1	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1601	16:01	0.04375	7	160
lit	Svans_2001	EUR	2	42.00N	43.30E	42.00N 43.30E	DRB1	1602	16:02	0.0125	2	160
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0101	01:01	0.04611	16	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0201	02:01	0.14409	50	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0202	02:02	0.00865	3	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0301	03:01	0.14986	52	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0401	04:01	0.44957	156	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0402	04:02	0.10951	38	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0501	05:01	0.01441	5	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0601	06:01	0.0317	11	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1901	19:01	0.00576	2	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1301	13:01	0.00288	1	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1001	10:01	0.00576	2	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1401	14:01	0.00288	1	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1701/0901	17:01/09:01	0.01729	6	347
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0101	01:01	0.10619	36	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0102	01:02	0.23304	79	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0103	01:03	0.0531	18	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0201	02:01	0.09145	31	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0301	03:01	0.24779	84	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0401	04:01	0.0413	14	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0501	05:01	0.22124	75	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQA1	0601	06:01	0.0059	2	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0201	02:01	0.17994	61	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0301	03:01	0.22124	75	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0302	03:02	0.13864	47	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0303	03:03	0.0295	10	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0402	04:02	0.03835	13	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0501	05:01	0.09145	31	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0503	05:03	0.01475	5	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0504	05:04	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0602	06:02	0.16519	56	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0603	06:03	0.0531	18	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0604	06:04	0.06195	21	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DQB1	0605	06:05	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0101	01:01	0.0885	30	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0103	01:03	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0301	03:01	0.10914	37	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0303	03:03	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0401	04:01	0.16519	56	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0402	04:02	0.00885	3	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0404	04:04	0.05015	17	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0407	04:07	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0408	04:08	0.0177	6	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0701	07:01	0.09145	31	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0801	08:01	0.03835	13	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0802	08:02	0.0059	2	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0803	08:03	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	0901	09:01	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1001	10:01	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1101	11:01	0.0531	18	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1104	11:04	0.0177	6	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1201	12:01	0.0118	4	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1202	12:02	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1301	13:01	0.0531	18	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1302	13:02	0.06785	23	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1303	13:03	0.02065	7	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1401	14:01	0.01475	5	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1402	14:02	0.00295	1	339
lit	Swedish_1994	EUR	3	62.00N	15.00E	62.00N 15.00E	DRB1	1501	15:01	0.16224	55	339
lit	Swedish_1996	EUR	3	062.00N	015.00E	062.00N 015.00E	DPA1	0103	01:03	0.865	173	200
lit	Swedish_1996	EUR	3	062.00N	015.00E	062.00N 015.00E	DPA1	0201	02:01	0.07	14	200
lit	Swedish_1996	EUR	3	062.00N	015.00E	062.00N 015.00E	DPA1	0202	02:02	0.06	12	200
lit	Swedish_1996	EUR	3	062.00N	015.00E	062.00N 015.00E	DPA1	0301	03:01	0.005	1	200
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0101	01:01	0.045	18	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0201	02:01	0.1375	55	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0202	02:02	0.0075	3	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0301	03:01	0.1275	51	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0401	04:01	0.4275	171	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0402	04:02	0.145	58	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0501	05:01	0.035	14	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0601	06:01	0.0125	5	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1901	19:01	0.005	2	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	0901	09:01	0.0025	1	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1301	13:01	0.01	4	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1001	10:01	0.0075	3	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1101	11:01	0.0025	1	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1401	14:01	0.015	6	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1501	15:01	0.005	2	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1601	16:01	0.0025	1	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	1701	17:01	0.0075	3	400
lit	Swedish_2001	EUR	3	62.00N	15.00E	62.00N 15.00E	DPB1	2001	20:01	0.005	2	400
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DPB1	0101	01:01	0.08333	8	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DPB1	0201	02:01	0.05208	5	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DPB1	0301	03:01	0.02083	2	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DPB1	0501	05:01	0.69792	67	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DPB1	1301	13:01	0.02083	2	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DPB1	1401	14:01	0.11458	11	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DPB1	2201	22:01	0.01042	1	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	0403	04:03	0.09375	9	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	0404	04:04	0.125	12	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	0405	04:05	0.0625	6	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	0408	04:08	0.01042	1	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	0803	08:03	0.07292	7	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	0901	09:01	0.04167	4	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1101	11:01	0.10417	10	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1201	12:01	0.03125	3	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1202	12:02	0.125	12	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1401	14:01	0.10417	10	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1405	14:05	0.03125	3	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1407	14:07	0.03125	3	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1501	15:01	0.0625	6	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1502	15:02	0.09375	9	96
lit	Taiwanese_1999	SEA	2	024.00N	121.00E	024.00N 121.00E	DRB1	1602	16:02	0.01042	1	96
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0101	01:01	0.00453	3	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0301	03:01	0.08761	58	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0401	04:01	0.00453	3	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0403	04:03	0.03625	24	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0404	04:04	0.00906	6	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0405	04:05	0.07251	48	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0406	04:06	0.01813	12	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0410	04:10	0.00302	2	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0701	07:01	0.01662	11	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0802	08:02	0.00906	6	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0803	08:03	0.08459	56	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0809	08:09	0.00302	2	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	0901	09:01	0.16163	107	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1001	10:01	0.00604	4	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1101	11:01	0.07553	50	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1104	11:04	0.00151	1	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1201	12:01	0.03776	25	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1202	12:02	0.09668	64	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1301	13:01	0.00302	2	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1302	13:02	0.03323	22	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1312	13:12	0.00755	5	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1401	14:01	0.03474	23	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1403	14:03	0.00453	3	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1404	14:04	0.00151	1	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1405	14:05	0.02266	15	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1407	14:07	0.00151	1	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1418	14:18	0.00151	1	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1501	15:01	0.07704	51	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1502	15:02	0.01813	12	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1601	16:01	0.00151	1	662
lit	Taiwanese_2007	SEA	3	23.40N	120.92E	23.40N 120.92E	DRB1	1602	16:02	0.06495	43	662
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	0201	02:01	0.20833	25	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	0219	02:19	0.01667	2	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	0222	02:22	0.15	18	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	2402	24:02	0.075	9	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	2403	24:03	0.1	12	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	3001	30:01	0.01667	2	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	3101	31:01	0.18333	22	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	A	6801	68:01	0.25	30	120
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	B	1504	15:04	0.07759	9	116
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	B	1505	15:05	0.00862	1	116
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	B	1507	15:07	0.02586	3	116
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	B	1510	15:10	0.00862	1	116
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	B	3502	35:02	0.01724	2	116
lit	TerenaIndians_1999	SAM	2	10.00S	55.0W	10.00S 55.0W	B	3504	35:04	0.03448	4	116
